sent	tag	tag_uni	label	cue	scope	tags_idx	tags_uni_idx	cues_idx	scopes_idx	labels_idx
['``', 'Well', ',', 'a-', 'part', 'from', 'this', 'cigarette-end', ',', 'was', 'it', 'not', 'suggestive', 'that', 'the', 'only', 'time', 'the', 'lodger', 'went', 'out', 'was', 'im-', 'mediately', 'a-', 'fter', 'his', 'taking', 'the', 'rooms', '?']	['``', 'RB', ',', 'AFF', 'RB', 'IN', 'DT', 'NN', ',', 'VBD', 'PRP', 'RB', 'JJ', 'IN', 'DT', 'JJ', 'NN', 'DT', 'NN', 'VBD', 'RP', 'VBD', 'AFF', 'RB', 'AFF', 'IN', 'PRP$', 'VBG', 'DT', 'NNS', '.']	['.', 'ADV', '.', 'AFF', 'ADV', 'ADP', 'DET', 'NOUN', '.', 'VERB', 'PRON', 'ADV', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'VERB', 'PRT', 'VERB', 'AFF', 'ADV', 'AFF', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[0, 1, 2, 12, 1, 7, 9, 11, 2, 22, 4, 1, 10, 7, 9, 10, 11, 9, 11, 22, 27, 22, 12, 1, 12, 7, 20, 18, 9, 24, 17]	[0, 1, 0, 8, 1, 5, 6, 2, 0, 4, 3, 1, 7, 5, 6, 7, 2, 6, 2, 4, 10, 4, 8, 1, 8, 5, 3, 4, 6, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['We', 'have', 'no', 'proof', 'that', 'the', 'person', 'who', 'came', 'back', 'was', 'the', 'person', 'who', 'went', 'out', '.']	['PRP', 'VBP', 'DT', 'NN', 'IN', 'DT', 'NN', 'WP', 'VBD', 'RB', 'VBD', 'DT', 'NN', 'WP', 'VBD', 'RP', '.']	['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PRT', '.']	['I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[4, 8, 9, 11, 7, 9, 11, 32, 22, 1, 22, 9, 11, 32, 22, 27, 17]	[3, 4, 6, 2, 5, 6, 2, 3, 4, 1, 4, 6, 2, 3, 4, 10, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['I', 'can', 'im-', 'agine', 'that', 'the', 'word', 'was', 'taken', 'out', 'of', 'a', 'dictionary', ',', 'which', 'would', 'give', 'the', 'noun', 'but', 'not', 'the', 'plural', '.']	['PRP', 'MD', 'AFF', 'VB', 'IN', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'IN', 'DT', 'NNP', ',', 'WDT', 'MD', 'VB', 'DT', 'NN', 'CC', 'RB', 'DT', 'JJ', '.']	['PRON', 'VERB', 'AFF', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', '.', 'DET', 'VERB', 'VERB', 'DET', 'NOUN', 'CONJ', 'ADV', 'DET', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS']	[4, 5, 12, 6, 7, 9, 11, 22, 28, 7, 7, 9, 3, 2, 21, 5, 6, 9, 11, 13, 1, 9, 10, 17]	[3, 4, 8, 4, 5, 6, 2, 4, 4, 5, 5, 6, 2, 0, 6, 4, 4, 6, 2, 9, 1, 6, 7, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1]
['But', 'surely', 'the', 'most', 'valuable', 'hunting-ground', 'that', 'ever', 'was', 'given', 'to', 'a', 'student', 'of', 'the', 'un-', 'usual', '!']	['CC', 'RB', 'DT', 'RBS', 'JJ', 'NN', 'WDT', 'RB', 'VBD', 'VBN', 'TO', 'DT', 'NN', 'IN', 'DT', 'AFF', 'JJ', '.']	['CONJ', 'ADV', 'DET', 'ADV', 'ADJ', 'NOUN', 'DET', 'ADV', 'VERB', 'VERB', 'PRT', 'DET', 'NOUN', 'ADP', 'DET', 'AFF', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'S', 'NS']	[13, 1, 9, 33, 10, 11, 21, 1, 22, 28, 23, 9, 11, 7, 9, 12, 10, 17]	[9, 1, 6, 1, 7, 2, 6, 1, 4, 4, 10, 6, 2, 5, 6, 8, 7, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]
['This', 'person', 'is', 'a-', 'lone', 'and', 'can', 'not', 'be', 'a-', 'pproached', 'by', 'letter', 'without', 'a', 'breach', 'of', 'that', 'ab-', 'solute', 'secrecy', 'which', 'is', 'desired', '.']	['DT', 'NN', 'VBZ', 'AFF', 'RB', 'CC', 'MD', 'RB', 'VB', 'AFF', 'VBN', 'IN', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'AFF', 'JJ', 'NN', 'WDT', 'VBZ', 'VBN', '.']	['DET', 'NOUN', 'VERB', 'AFF', 'ADV', 'CONJ', 'VERB', 'ADV', 'VERB', 'AFF', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'AFF', 'ADJ', 'NOUN', 'DET', 'VERB', 'VERB', '.']	['I', 'I', 'O', 'O', 'O', 'O', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[9, 11, 16, 12, 1, 13, 5, 1, 6, 12, 28, 7, 11, 7, 9, 11, 7, 9, 12, 10, 11, 21, 16, 28, 17]	[6, 2, 4, 8, 1, 9, 4, 1, 4, 8, 4, 5, 2, 5, 6, 2, 5, 6, 8, 7, 2, 6, 4, 4, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['This', 'person', 'is', 'a-', 'lone', 'and', 'can', 'not', 'be', 'a-', 'pproached', 'by', 'letter', 'without', 'a', 'breach', 'of', 'that', 'ab-', 'solute', 'secrecy', 'which', 'is', 'desired', '.']	['DT', 'NN', 'VBZ', 'AFF', 'RB', 'CC', 'MD', 'RB', 'VB', 'AFF', 'VBN', 'IN', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'AFF', 'JJ', 'NN', 'WDT', 'VBZ', 'VBN', '.']	['DET', 'NOUN', 'VERB', 'AFF', 'ADV', 'CONJ', 'VERB', 'ADV', 'VERB', 'AFF', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'AFF', 'ADJ', 'NOUN', 'DET', 'VERB', 'VERB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[9, 11, 16, 12, 1, 13, 5, 1, 6, 12, 28, 7, 11, 7, 9, 11, 7, 9, 12, 10, 11, 21, 16, 28, 17]	[6, 2, 4, 8, 1, 9, 4, 1, 4, 8, 4, 5, 2, 5, 6, 2, 5, 6, 8, 7, 2, 6, 4, 4, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['There', 'seems', 'no', 'other', 'way', ',', 'and', 'fortunately', 'we', 'need', 'concern', 'ourselves', 'with', 'the', 'one', 'paper', 'only', '.']	['EX', 'VBZ', 'DT', 'JJ', 'NN', ',', 'CC', 'RB', 'PRP', 'VBP', 'VB', 'PRP', 'IN', 'DT', 'CD', 'NN', 'RB', '.']	['DET', 'VERB', 'DET', 'ADJ', 'NOUN', '.', 'CONJ', 'ADV', 'PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'DET', 'X', 'NOUN', 'ADV', '.']	['I', 'I', 'O', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[31, 16, 9, 10, 11, 2, 13, 1, 4, 8, 6, 4, 7, 9, 29, 11, 1, 17]	[6, 4, 6, 7, 2, 0, 9, 1, 3, 4, 4, 3, 5, 6, 11, 2, 1, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['`', 'Surely', 'Jimmy', 'will', 'not', 'break', 'his', 'mother', ""'s"", 'heart', ""'"", '--', 'that', 'a-', 'ppears', 'to', 'be', 'ir-', 'relevant', '.']"	"['``', 'RB', 'NNP', 'MD', 'RB', 'VB', 'PRP$', 'NN', 'POS', 'NN', ""''"", ':', 'DT', 'AFF', 'VBZ', 'TO', 'VB', 'AFF', 'JJ', '.']"	['.', 'ADV', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'NOUN', 'PRT', 'NOUN', '.', '.', 'DET', 'AFF', 'VERB', 'PRT', 'VERB', 'AFF', 'ADJ', '.']	['O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 1, 3, 5, 1, 6, 20, 11, 34, 11, 25, 19, 9, 12, 16, 23, 6, 12, 10, 17]	[0, 1, 2, 4, 1, 4, 3, 2, 10, 2, 0, 0, 6, 8, 4, 10, 4, 8, 7, 0]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['`', 'Surely', 'Jimmy', 'will', 'not', 'break', 'his', 'mother', ""'s"", 'heart', ""'"", '--', 'that', 'a-', 'ppears', 'to', 'be', 'ir-', 'relevant', '.']"	"['``', 'RB', 'NNP', 'MD', 'RB', 'VB', 'PRP$', 'NN', 'POS', 'NN', ""''"", ':', 'DT', 'AFF', 'VBZ', 'TO', 'VB', 'AFF', 'JJ', '.']"	['.', 'ADV', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'NOUN', 'PRT', 'NOUN', '.', '.', 'DET', 'AFF', 'VERB', 'PRT', 'VERB', 'AFF', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'O', 'I', 'I', 'O', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'NS']	[0, 1, 3, 5, 1, 6, 20, 11, 34, 11, 25, 19, 9, 12, 16, 23, 6, 12, 10, 17]	[0, 1, 2, 4, 1, 4, 3, 2, 10, 2, 0, 0, 6, 8, 4, 10, 4, 8, 7, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]
"['`', 'If', 'the', 'lady', 'who', 'fainted', 'on', 'Brixton', 'bus', ""'"", '--', 'she', 'does', 'not', 'in-', 'terest', 'me', '.']"	"['``', 'IN', 'DT', 'NN', 'WP', 'VBD', 'IN', 'NNP', 'NN', ""''"", ':', 'PRP', 'VBZ', 'RB', 'AFF', 'VB', 'PRP', '.']"	['.', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'NOUN', '.', '.', 'PRON', 'VERB', 'ADV', 'AFF', 'VERB', 'PRON', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS']	[0, 7, 9, 11, 32, 22, 7, 3, 11, 25, 19, 4, 16, 1, 12, 6, 4, 17]	[0, 5, 6, 2, 3, 4, 5, 2, 2, 0, 0, 3, 4, 1, 8, 4, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]
"['`', 'Every', 'day', 'my', 'heart', 'longs', '--', ""'"", 'Bleat', ',', 'Watson', '--', 'un-', 'mitigated', 'bleat', '!']"	['``', 'DT', 'NN', 'PRP$', 'NN', 'NNP', ':', ':', 'NNP', ',', 'NNP', ':', 'AFF', 'JJ', 'NN', '.']	['.', 'DET', 'NOUN', 'PRON', 'NOUN', 'NOUN', '.', '.', 'NOUN', '.', 'NOUN', '.', 'AFF', 'ADJ', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS']	[0, 9, 11, 20, 11, 3, 19, 19, 3, 2, 3, 19, 12, 10, 11, 17]	[0, 6, 2, 3, 2, 2, 0, 0, 2, 0, 2, 0, 8, 7, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]
['The', 'mysterious', 'one', 'could', 'un-', 'derstand', 'English', ',', 'even', 'if', 'he', 'could', 'not', 'print', 'it', '.']	['DT', 'JJ', 'NN', 'MD', 'AFF', 'VB', 'NNP', ',', 'RB', 'IN', 'PRP', 'MD', 'RB', 'VBP', 'PRP', '.']	['DET', 'ADJ', 'NOUN', 'VERB', 'AFF', 'VERB', 'NOUN', '.', 'ADV', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', '.']	['I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'S', 'S', 'NS']	[9, 10, 11, 5, 12, 6, 3, 2, 1, 7, 4, 5, 1, 8, 4, 17]	[6, 7, 2, 4, 8, 4, 2, 0, 1, 5, 3, 4, 1, 4, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]
['Nothing', 'for', 'a', 'week', 'a-', 'fter', 'that', '.']	['NN', 'IN', 'DT', 'NN', 'AFF', 'IN', 'DT', '.']	['NOUN', 'ADP', 'DET', 'NOUN', 'AFF', 'ADP', 'DET', '.']	['O', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[11, 7, 9, 11, 12, 7, 9, 17]	[2, 5, 6, 2, 8, 5, 6, 0]	[1, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 1, 1, 0]	[1, 0, 0, 0, 0, 0, 0, 1]
"['That', 'was', 'in', 'yesterday', ""'s"", 'paper', ',', 'and', 'there', 'is', 'nothing', 'in', 'to-day', ""'s"", '.']"	['DT', 'VBD', 'IN', 'NN', 'POS', 'NN', ',', 'CC', 'EX', 'VBZ', 'NN', 'IN', 'NN', 'POS', '.']	['DET', 'VERB', 'ADP', 'NOUN', 'PRT', 'NOUN', '.', 'CONJ', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PRT', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS']	[9, 22, 7, 11, 34, 11, 2, 13, 31, 16, 11, 7, 11, 34, 17]	[6, 4, 5, 2, 10, 2, 0, 9, 6, 4, 2, 5, 2, 10, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]
