sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
""" No , I swear it to you on all I hold sacred ."	False	False	she found the ashe s of a burned letter in the back of the grate	False	True	neutral
you should do it	False	True	""" He can not escape us , madam . """	False	False	neutral
All was sweet and mellow and peaceful in the golden evening light , and yet as I looked at them my soul shared none of the peace of Nature but quivered at the vagueness and the terror of that interview which every instant was bringing nearer .	False	False	I remarked the change in the shape of the prints after that point	False	True	neutral
""" The shadow has departed and will not return ."	False	False	I am no antiquarian , but I could imagine that they were some unwarlike and harried race who were forced to accept that which none other would occupy .	False	False	neutral
"But the practical point which we now have to decide , Sir Henry , is whether it is or is not advisable for you to go to Baskerville Hall . """	False	False	It seemed hopeless to pursue the inquiry any farther	False	True	neutral
That his advances should be rejected so brusquely without any reference to the lady 's own wishes and that the lady should accept the situation without protest is very amazing .	False	False	I have already explained that the testimony of the postmaster shows that the test was worthless and that we have no proof one way or the other .	False	False	neutral
Again , you will observe that the words are not gummed on in an accurate line , but that some are much higher than others .	False	False	Possibly I had taken no step since I had been upon the moor which had not been observed and reported .	False	False	neutral
He could hide his hound	False	True	I have now met all the neighbours	False	True	neutral
There was the sharp pinnacle of granite still cutting the lower edge of the moon , but its peak bore no trace of that silent and motionless figure .	False	False	""" I was doing no harm , sir ."	False	False	neutral
this was the Miss Stapleton of whom I had been told , since ladies of any sort must be few upon the moor	False	True	He could hide his hound , but he could not hush its voice	False	True	neutral
I bind you to secrecy also , Dr. Watson	False	True	""" I was a boy in my teens at the time of my father 's death and had never seen the Hall , for he lived in a little cottage on the South Coast ."	False	False	neutral
a trap would be necessary to take her there	False	True	none other would occupy	False	True	neutral
he stepped from the path to seize it	False	True	It was not a brutal countenance , but it was prim , hard , and stern , with a firm-set , thin-lipped mouth , and a coldly intolerant eye .	False	False	neutral
He did not observe any .	False	False	"You must allow that there is nothing supernatural about this , at any rate ? """	False	False	neutral
""" I can not say that he ever did . """	False	False	""" No , no , the yew alley is on the other side . """	False	False	neutral
When I thought of the heavy rains and looked at the gaping roof I understood how strong and immutable must be the purpose which had kept him in that inhospitable abode .	False	False	My friend spoke in his frankest and most unconcerned manner .	False	False	neutral
He 's been out three days now , and the warders watch every road and every station , but they 've had no sight of him yet .	False	False	""" No , no , that was a living voice . """	False	False	neutral
"One thing I swear to you , and that is that when I wrote the letter I never dreamed of any harm to the old gentleman , who had been my kindest friend . """	False	False	It may have been that Barrymore had some private signal which we had neglected to give , or the fellow may have had some other reason for thinking that all was not well , but I could read his fears upon his wicked face .	False	False	neutral
""" I should say not . """	False	False	It never recovered from the blow , and much of my capital was irretrievably swallowed up .	False	False	neutral
Coming down with unsigned warrant .	False	False	It is asking much of a wealthy man to come down and bury himself in a place of this kind	False	True	neutral
I laughed incredulously as Sherlock Holmes leaned back in his settee and blew little wavering rings of smoke up to the ceiling .	False	False	he wanted all day and ask no questions	False	True	neutral
""" My dear fellow , "" said he , "" Holmes , with all his wisdom , did not foresee some things which have happened since I have been on the moor ."	False	False	him not unlike some huge moth himself	False	True	neutral
I am not a child .	False	False	He declares that he heard cries but is unable to state from what direction they came .	False	False	neutral
"Creep forward quietly and see what they are doingbut for heaven 's sake do not let them know that they are watched ! """	False	False	""" As to the latter part , I have no means of checking you , "" said I , "" but at least it is not difficult to find out a few particulars about the man 's age and professional career . """	False	False	neutral
There was no light save in the dining-room , but Holmes caught up the lamp and left no corner of the house unexplored .	False	False	Prehistoric man lived thickly on the moor	False	True	neutral
"The Hall and the moor are not very pleasant places when one is alone . """	False	False	"But I ' m not easy in my mind about it . """	False	True	neutral
me to furnish you only with facts	False	True	he was there	False	True	neutral
I must not stop , or my brother may miss me .	False	False	We have never shaken him off .	False	False	neutral
the other refused to accept them	False	True	it is	False	True	neutral
me to go with him	False	True	"I 've not heard of him since I left out food for him last , and that was three days ago . """	False	False	neutral
He could hide his hound , but he could not hush its voice	False	True	""" No , sir ; I have made inquiry all over the hotel , but I can hear no word of it . """	False	False	neutral
"Supposing that anything happened to our young friend hereyou will forgive the unpleasant hypothesis !who would inherit the estate ? """	False	False	""" So I should have done had I not seen his death in the paper next morning . """	False	False	neutral
he wanted all day and ask no questions	False	True	I have made inquiry all over the hotel	False	True	neutral
I might	False	True	This matter cuts very deep , and though I have not finally made up my mind whether it is a benevolent or a malevolent agency which is in touch with us , I am conscious always of power and design .	False	False	neutral
No , no , he 's gone by this time !	False	False	It seemed hopeless to pursue the inquiry any farther , but it was clear that in spite of Holmes 's ruse we had no proof that Barrymore had not been in London all the time .	False	False	neutral
I do not know anything definite	False	True	I have already explained that the testimony of the postmaster shows that the test was worthless and that we have no proof one way or the other .	False	False	neutral
A spectral hound which leaves material footmarks and fills the air with its howling is surely not to be thought of .	False	False	me to furnish you only with facts	False	True	neutral
I gave it into Mrs. Barrymore 's hands	False	True	But it was not the sight of her body , nor yet was it that of the body of Hugo Baskerville lying near her , which raised the hair upon the heads of these three dare-devil roysterers , but it was that , standing over Hugo , and plucking at his throat , there stood a foul thing , a great , black beast , shaped like a hound , yet larger than any hound that ever mortal eye has rested upon .	False	False	neutral
It seemed hopeless to pursue the inquiry any farther , but it was clear that in spite of Holmes 's ruse we had no proof that Barrymore had not been in London all the time .	False	False	""" I do not pretend to know much about these things , and I 'd be a better judge of a horse or a steer than of a picture ."	False	False	neutral
I assure you	False	True	I had finished my report	False	True	neutral
no man could make a more handsome apology than he has done	False	True	I can not answer	False	True	neutral
I told her that since I had seen her I was in no hurry to leave it , and that if she really wanted me to go , the only way to work it was for her to arrange to go with me .	False	False	Mr. Sherlock Holmes , who was usually very late in the mornings , save upon those not infrequent occasions when he was up all night , was seated at the breakfast table .	False	False	neutral
""" Mrs. Lyons , "" said I as I rose from this long and inconclusive interview , "" you are taking a very great responsibility and putting yourself in a very false position by not making an absolutely clean breast of all that you know ."	False	False	""" I do not know much of British life yet , for I have spent nearly all my time in the States and in Canada ."	False	False	neutral
A lucky long shot of my revolver might have crippled him	False	True	Holmes was sitting with his back to me	False	True	neutral
he seemed to have waited	False	True	"I am justly reproved for what I feel was an unjustifiable intrusion , and I promise you that I will not mention the matter again . """	False	False	neutral
""" We dare not take the chance of his being overtaken before he can reach us ."	False	False	Between and around these scattered points extends the desolate , lifeless moor .	False	False	neutral
I lost my temper too	False	True	"I am much mistaken if it does not bring him down . """	False	False	neutral
""" No , no , that was a living voice . """	False	False	she was standing by	False	True	neutral
"Notdo not tell me that it is our friend Sir Henry ! """	False	False	"Sir Henry has , I suppose , no superstitious fears in the matter ? """	False	False	neutral
` I fancy old Frankland allows her a pittance	False	True	""" I could not call you in , Mr. Holmes , without disclosing these facts to the world , and I have already given my reasons for not wishing to do so ."	False	False	neutral
no one could have escaped our notice	False	True	""" No doubt , but this was no sheep-dog . """	False	False	neutral
There are lonely houses scattered over the moor , and he is a fellow who would stick at nothing .	False	False	Yet may we shelter ourselves in the infinite goodness of Providence , which would not forever punish the innocent beyond that third or fourth generation which is threatened in Holy Writ .	False	False	neutral
you do not know	False	True	Then he gave a deep groan and with an impatient gesture he put out the light .	False	False	neutral
The light shone steadily as if he were standing motionless .	False	False	a trap would be necessary to take her there	False	True	neutral
your brother to overhear what you said	False	True	you perceive	False	True	neutral
I am no antiquarian , but I could imagine that they were some unwarlike and harried race who were forced to accept that which none other would occupy .	False	False	"If he were acting through a human agent we could get some evidence , but if we were to drag this great dog to the light of day it would not help us in putting a rope round the neck of its master . """	False	False	neutral
there was much which we might surmise	False	True	I am not a child .	False	False	neutral
I have now met all the neighbours	False	True	he could not hush its voice	False	True	neutral
But surely such an explanation as that would be quite inadequate to account for the deep and subtle scheming which seemed to be weaving an invisible net round the young baronet .	False	False	"There 's no safety for anyone until he is under lock and key . """	False	False	neutral
""" And now tell me the result of your visit to Mrs. Laura Lyonsit was not difficult for me to guess that it was to see her that you had gone , for I am already aware that she is the one person in Coombe Tracey who might be of service to us in the matter ."	False	False	""" The fact is no longer a secret ."	False	False	neutral
""" The surprise was not all on one side , I assure you ."	False	False	""" And you have no idea who L. L. is ? """	False	False	neutral
I set off at once in the direction of Merripit House	False	True	It was unlikely that she would dare to say that she had not been to Baskerville Hall if she really had been , for a trap would be necessary to take her there , and could not have returned to Coombe Tracey until the early hours of the morning .	False	False	neutral
""" Yes , it 's rather an uncanny place altogether ."	False	False	you do not know	False	True	neutral
The worst of it is that I only bought the pair last night in the Strand	False	True	As I looked from their windows at the interminable granite-flecked moor rolling unbroken to the farthest horizon I could not but marvel at what could have brought this highly educated man and this beautiful woman to live in such a place .	False	False	neutral
The great ordeal was in front of us ; at last we were about to make our final effort , and yet Holmes had said nothing , and I could only surmise what his course of action would be .	False	False	ever mortal eye has rested upon	False	True	neutral
you are a conductor of light	False	True	""" Not after he went into the station . """	False	False	neutral
about the authenticity , for the name and the date , 1647 , are on the back of the canvas	False	True	Again	False	True	neutral
I could get no sense out of the chap who cleans them .	False	False	We stood straining our ears , but nothing came .	False	False	neutral
I give you my word , sir , that it is not my secret , and that I can not tell it .	False	False	She kept coming back to it that this was a place of danger , and that she would never be happy until I had left it .	False	False	neutral
""" There are a few gipsies and labouring folk for whom I can not answer , but among the farmers or gentry there is no one whose initials are those ."	False	False	` I can not forget the look in his eyes when he ran at me this morning , but I must allow that no man could make a more handsome apology than he has done	False	True	neutral
""" I have not an idea . """	False	False	But no slightest sign of them ever met our eyes .	False	False	neutral
""" There are a few gipsies and labouring folk for whom I can not answer , but among the farmers or gentry there is no one whose initials are those ."	False	False	""" I assure you that I am simply here upon a visit to my friend , Sir Henry , and that I need no help of any kind . """	False	False	neutral
There is something tropical and exotic about her which forms a singular contrast to her cool and unemotional brother .	False	False	So wily was he that he had not trusted himself upon foot , but he had availed himself of a cab so that he could loiter behind or dash past them and so escape their notice .	False	False	neutral
It is incredible , impossible , that it should really be outside the ordinary laws of nature .	False	False	""" No , I must go ."	False	False	neutral
""" I do not think I 'll get that cry out of my head ."	False	False	no corner of the house unexplored	False	True	neutral
he passed the moor gate	False	True	I do not think that I am a coward , Watson , but that sound seemed to freeze my very blood .	False	False	neutral
""" That , unfortunately , is what I can not tell you ."	False	False	she could have stopped it	False	True	neutral
It had not crossed my mind however , that he would wish me to go with him , nor could I understand how we could both be absent at a moment which he himself declared to be critical .	False	False	I could not imagine	False	True	neutral
you do not regret the confidence which you showed in me when you sent me down	False	True	matters stood	False	True	neutral
""" We are not much better off tonight ."	False	False	""" Well , sir , I thought no more of the matter , and never would have done had it not been for my wife ."	False	False	neutral
"The poor fellow has enough to fight against without my putting more upon his track . """	False	False	To do so would be to descend to the level of these poor peasants , who are not content with a mere fiend dog but must needs describe him with hell-fire shooting from his mouth and eyes .	False	False	neutral
Our friend , Sir Henry , and the lady had halted on the path and were standing deeply absorbed in their conversation , when I was suddenly aware that I was not the only witness of their interview .	False	False	But there was no sign within it of that desperate and defiant villain whom we expected to see .	False	False	neutral
"We 're not likely to forget him . """	False	False	""" And found nothing ? """	False	False	neutral
he had loved	False	True	He could hide his hound , but he could not hush its voice , and hence came those cries which even in daylight were not pleasant to hear .	False	False	neutral
even in daylight were not pleasant to hear	False	True	she might honour me by becoming my wife	False	True	neutral
""" I just do not attempt to explain it ."	False	False	I know	False	True	neutral
It was strange to see this single candle burning there in the middle of the moor , with no sign of life near itjust the one straight yellow flame and the gleam of the rock on each side of it .	False	False	The melancholy of the moor , the death of the unfortunate pony , the weird sound which had been associated with the grim legend of the Baskervilles , all these things tinged my thoughts with sadness .	False	False	neutral
"The farmers about here do not like it , sir , and that 's a fact . """	False	False	since I have been on guard in this house my slumbers have been lighter than ever	False	True	neutral
To my dismay the creature flew straight for the great mire , and my acquaintance never paused for an instant , bounding from tuft to tuft behind it , his green net waving in the air .	False	False	became more angry as the other refused to accept them	False	True	neutral
you may take that to be my final answer	False	True	Much of what I tell you is no doubt quite irrelevant , but still I feel that it is best that I should let you have all the facts and leave you to select for yourself those which will be of most service to you in helping you to your conclusions .	False	False	neutral
""" I have no doubt that anxiety and exposure have driven him off his head ."	False	False	The work to a man of my temperament was mechanical and uninteresting , but the privilege of living with youth , of helping to mould those young minds , and of impressing them with one 's own character and ideals was very dear to me .	False	False	neutral
I did not know about a projected divorce between herself and her husband .	False	False	it appeared to be a combination of the twogaunt , savage , and as large as a small lioness	False	True	neutral
"But now you have been kind to us , and I feel as if it would be treating you unfairly not to tell you all that I know about the matter . """	False	False	you seem to know as much as I do already	False	True	neutral
""" No , no , that was a living voice . """	False	False	he had set an agentthe boy , perhapsupon my track	False	True	neutral
it is my neighbour , the convict	False	True	He had not understood , he said , that I was becoming attached to her	False	True	neutral
""" Sir Charles had the reputation of being rich , but we did not know how very rich he was until we came to examine his securities ."	False	False	""" I will not bias your mind by suggesting theories or suspicions , Watson , "" said he ; "" I wish you simply to report facts in the fullest possible manner to me , and you can leave me to do the theorizing . """	False	False	neutral
I remembered that I had heard someone describe her as being a beauty	False	True	me to go	False	True	neutral
"But there was no getting out of it . """	False	False	""" Well , he was not altogether such an easy gentleman to describe ."	False	False	neutral
""" No , no , it was a hound ."	False	False	"I am sorry to intrude , but you heard how earnestly Holmes insisted that I should not leave you , and especially that you should not go alone upon the moor . """	False	False	neutral
He can not be very long , now .	False	False	she really had been	False	True	neutral
It is asking much of a wealthy man to come down and bury himself in a place of this kind , but I need not tell you that it means a very great deal to the countryside .	False	False	"I am sorry to intrude , but you heard how earnestly Holmes insisted that I should not leave you , and especially that you should not go alone upon the moor . """	False	False	neutral
He is no one whom I have seen down here , and I have now met all the neighbours .	False	False	If he were acting through a human agent we could get some evidence	False	True	neutral
I rose from this long and inconclusive interview	False	True	""" No , I can not say that . """	False	False	neutral
My body has remained in this armchair and has , I regret to observe , consumed in my absence two large pots of coffee and an incredible amount of tobacco .	False	False	"The other is my wife , and I can answer for it that the sound could not have come from her . """	False	False	neutral
I have made inquiry all over the hotel	False	True	that note is concerned	False	True	neutral
I am proud to say that I had no interest in the matter .	False	False	In that impassive colourless man , with his straw hat and his butterfly-net , I seemed to see something terriblea creature of infinite patience and craft , with a smiling face and a murderous heart .	False	False	neutral
sooner or later we shall get to the bottom of	False	True	Now , there is no one more easy to trace than a schoolmaster .	False	False	neutral
""" I said that it was not my secret and that I could not tell it to you ."	False	False	You can not tell on him without getting my wife and me into trouble .	False	False	neutral
"It is my experience that it is only an amiable man in this world who receives testimonials , only an unambitious one who abandons a London career for the country , and only an absent-minded one who leaves his stick and not his visiting-card after waiting an hour in your room . """	False	False	And I would have you believe , my sons , that the same Justice which punishes sin may also most graciously forgive it , and that no ban is so heavy but that by prayer and repentance it may be removed .	False	False	neutral
"We can not leave it here to the foxes and the ravens . """	False	False	I must not stop , or my brother may miss me .	False	False	neutral
Life has become like that great Grimpen Mire , with little green patches everywhere into which one may sink and with no guide to point the track .	False	False	my friend would undertake it	False	True	neutral
""" Now , tell me , Dr. Mortimerand this is importantthe marks which you saw were on the path and not on the grass ? """	False	False	only it happened to come alone	False	True	neutral
you have so often cautioned me not to do	False	True	One fact which has not been explained is the statement of Barrymore that his master 's footprints altered their character from the time that he passed the moor-gate , and that he appeared from thence onward to have been walking upon his toes .	False	False	neutral
"And you saw no more of him ? """	False	False	""" I 've driven my cab this seven years and never a word of complaint ."	False	False	neutral
"You need not fear to speak the truth . """	False	False	The next night we lowered the lamp and sat smoking cigarettes without making the least sound .	False	False	neutral
We know now why Stapleton looked with disfavour upon his sister 's suitoreven when that suitor was so eligible a one as Sir Henry .	False	False	you saw	False	True	neutral
I saw the spot at the moor gate where he seemed to have waited	False	True	it has always boded ill to somebody	False	True	neutral
Learn then from this story not to fear the fruits of the past , but rather to be circumspect in the future , that those foul passions whereby our family has suffered so grievously may not again be loosed to our undoing .	False	False	""" It 's no wonder my uncle felt as if trouble were coming on him in such a place as this , "" said he ."	False	False	neutral
""" By the way , Mortimer , "" said I as we jolted along the rough road , "" I suppose there are few people living within driving distance of this whom you do not know ? """	False	False	you sent me down	False	True	neutral
that note is concerned	False	True	The other is my wife	False	True	neutral
I shrank back into the darkest corner and cocked the pistol in my pocket , determined not to discover myself until I had an opportunity of seeing something of the stranger .	False	False	Nothing stirred over the vast expanse save a pair of ravens , which croaked loudly from a tor behind us .	False	False	neutral
But , after what we have heard I do not feel as if I could give the man up , so there is an end of it .	False	False	There is nothing more stimulating than a case where everything goes against you .	False	False	neutral
That means that while they are , as we have seen , very anxious to watch him , they are equally anxious that he should not see them .	False	False	She was glad to meet me	False	True	neutral
""" I can not say anything definite , for I do not know anything definite . """	False	False	Some people without possessing genius have a remarkable power of stimulating it .	False	False	neutral
"It is my experience that it is only an amiable man in this world who receives testimonials , only an unambitious one who abandons a London career for the country , and only an absent-minded one who leaves his stick and not his visiting-card after waiting an hour in your room . """	False	False	you do not regret the confidence which you showed in me when you sent me down	False	True	neutral
""" No , by thunder ; we have come out to get our man , and we will do it ."	False	False	You are aware that I am not a very sound sleeper , and since I have been on guard in this house my slumbers have been lighter than ever .	False	False	neutral
Everything was working in my favour	False	True	Stapleton was guarded in his replies , but it was easy to see that he said less than he might , and that he would not express his whole opinion out of consideration for the feelings of the baronet .	False	False	neutral
I can not guess	False	True	""" No , Mr. Holmes , I have not ."	False	False	neutral
Watson here knows more about my methods than you do	False	True	the baronet is a man to whom the most direct way is always the most natural	False	True	neutral
my fare knew all about it	False	True	you said	False	True	neutral
Now and then we passed a moorland cottage , walled and roofed with stone , with no creeper to break its harsh outline .	False	False	he has done all that he has	False	True	neutral
I never hurt man or woman in my life that I know of .	False	False	"No , Sir Henry , you must take with you someone , a trusty man , who will be always by your side . """	False	False	neutral
I had been upon the moor	False	True	a love affair were to be added to our other difficulties	False	True	neutral
It may have been that Barrymore had some private signal which we had neglected to give , or the fellow may have had some other reason for thinking that all was not well , but I could read his fears upon his wicked face .	False	False	it is only an amiable man in this world who receives testimonials , only an unambitious one who abandons a London career for the country , and only an absent minded one who leaves his stick and not his visiting card after waiting an hour in your room	False	True	neutral
this was a place of danger	False	True	""" Well , sir , I thought no good could come of it ."	False	False	neutral
""" Well , I do not profess to understand it yet ."	False	False	They would be helpless in the hands of a desperate fellow like this Notting Hill criminal if he could once effect an entrance .	False	False	neutral
"You certainly must not go alone . """	False	False	Sir Henry had to assure him that it was not so and pacify him by giving him a considerable part of his old wardrobe , the London outfit having now all arrived .	False	False	neutral
Say nothing of the hound to Sir Henry .	False	False	Stapleton was abusing Sir Henry , who offered explanations , which became more angry as the other refused to accept them	False	True	neutral
then I lost my temper too	False	True	"But I 'm not easy in my mind about it . """	False	False	neutral
"If it were not for the late Sir Charles Baskerville and some other kind hearts I might have starved for all that my father cared . """	False	False	It seemed hopeless to pursue the inquiry any farther , but it was clear that in spite of Holmes 's ruse we had no proof that Barrymore had not been in London all the time .	False	False	neutral
""" There 's no doubt about the authenticity , for the name and the date , 1647 , are on the back of the canvas . """	False	False	Stapleton was guarded in his replies	False	True	neutral
Things have taken a turn which I could not have anticipated .	False	False	""" He 'll break into no house , sir ."	False	False	neutral
Since we have been so unfortunate as to miss him and have no notion of his errand , this accidental souvenir becomes of importance .	False	False	I fancy the yew alley , though not marked under that name , must stretch along this line , with the moor , as you perceive , upon the right of it .	False	False	neutral
he said	False	True	indeed I did not	False	True	neutral
he is with our beautiful neighbour , Miss Stapleton	False	True	"There is no devil in hell , Mr. Holmes , and there is no man upon earth who can prevent me from going to the home of my own people , and you may take that to be my final answer . """	False	False	neutral
Holmes caught up the lamp and left no corner of the house unexplored	False	True	his words gave me keen pleasure , for I had often been piqued by his indifference to my admiration and to the attempts which I had made to give publicity to his methods	False	True	neutral
Yet may we shelter ourselves in the infinite goodness of Providence , which would not forever punish the innocent beyond that third or fourth generation which is threatened in Holy Writ .	False	False	There was no light save in the dining-room , but Holmes caught up the lamp and left no corner of the house unexplored .	False	False	neutral
It was unlikely that she would dare to say that she had not been to Baskerville Hall if she really had been , for a trap would be necessary to take her there , and could not have returned to Coombe Tracey until the early hours of the morning .	False	False	The incidents of the next few days are indelibly graven upon my recollection , and I can tell them without reference to the notes made at the time .	False	False	neutral
I sat up with Sir Henry in his rooms until nearly three o'clock in the morning	False	True	I was justified in telling rather less than I knew , since no practical good could result from it	False	True	neutral
And it was at this moment that there occurred a most strange and unexpected thing .	False	False	But not one word shall they have from me , and I bind you to secrecy also , Dr. Watson .	False	False	neutral
""" If matters came to a crisis I should endeavour to be present in person ; but you can understand that , with my extensive consulting practice and with the constant appeals which reach me from many quarters , it is impossible for me to be absent from London for an indefinite time ."	False	False	"Supposing that anything happened to our young friend hereyou will forgive the unpleasant hypothesis !who would inherit the estate ? """	False	False	neutral
We had arranged no plan of campaign , but the baronet is a man to whom the most direct way is always the most natural .	False	False	The worst of it is that I only bought the pair last night in the Strand	False	True	neutral
I ' ve never breathed a word about it yet to mortal man .	False	True	Had the prosaic finding of the coroner not finally put an end to the romantic stories which have been whispered in connection with the affair , it might have been difficult to find a tenant for Baskerville Hall .	False	False	neutral
She kept coming back to it that this was a place of danger , and that she would never be happy until I had left it .	False	False	We could prove nothing against him .	False	False	neutral
I have no doubt that you and I could carry it so far .	False	False	I have done my duty now	False	True	neutral
""" I never saw a Devonshire man who did not swear by his county , "" I remarked ."	False	False	"But now you have been kind to us , and I feel as if it would be treating you unfairly not to tell you all that I know about the matter . """	False	False	neutral
""" No , sir ! he has used this hotel for many years , and he is very well known to us . """	False	False	Look at Mr. Stapleton 's house , for example , with no one but himself to defend it .	False	False	neutral
""" No ; he lay about fifty yards from it . """	False	False	The woman 's story hung coherently together , and all my questions were unable to shake it .	False	False	neutral
""" If my friend would undertake it there is no man who is better worth having at your side when you are in a tight place ."	False	False	the prosaic finding of the coroner not finally put an end to the romantic stories which have been whispered in connection with the affair	False	True	neutral
I ' ve had time	False	True	"It is my experience that it is only an amiable man in this world who receives testimonials , only an unambitious one who abandons a London career for the country , and only an absent-minded one who leaves his stick and not his visiting-card after waiting an hour in your room . """	False	False	neutral
Not another sound broke the heavy silence of the windless night .	False	False	There is something tropical and exotic about her which forms a singular contrast to her cool and unemotional brother .	False	False	neutral
""" He 'll break into no house , sir ."	False	False	""" No , no , sir , it is nothingnothing at all ! "" the butler broke in ; "" I assure you , sir"""	False	False	neutral
She had a proud , finely cut face , so regular that it might have seemed impassive were it not for the sensitive mouth and the beautiful dark , eager eyes .	False	False	ever mortal eye has rested upon	False	True	neutral
I mention this small episode because it assumes some importance in view of the tragedy which followed , but I was convinced at the time that the matter was entirely trivial and that his excitement had no justification .	False	False	I think we 'll shut that window again , if you do not mind .	False	False	neutral
"I do not know as I could say more than that . """	False	False	Holmes sank to his waist as he stepped from the path to seize it	False	True	neutral
I never went .	False	False	"Keep your revolver near you night and day , and never relax your precautions . """	False	False	neutral
I 've never breathed a word about it yet to mortal man .	False	False	""" You have not observed anyone follow or watch you ? """	False	False	neutral
""" I dare say not ."	False	False	I shrank back into the darkest corner and cocked the pistol in my pocket , determined not to discover myself until I had an opportunity of seeing something of the stranger .	False	False	neutral
` Come , come	False	True	He had not understood , he said , that I was becoming attached to her , but when he saw with his own eyes that it was really so , and that she might be taken away from him , it gave him such a shock that for a time he was not responsible for what he said or did .	False	False	neutral
We tore away his collar , and Holmes breathed a prayer of gratitude when we saw that there was no sign of a wound and that the rescue had been in time .	False	False	""" Well , sir , I took no particular notice of his letters ."	False	False	neutral
"A kind of gentleman he was , as far as he could see , but what he was doing he could not make out . """	False	False	""" I have no doubt , sir , that we shall succeed in establishing ourselves in some business ."	False	False	neutral
I mean to teach them in these parts that law is law , and that there is a man here who does not fear to invoke it .	False	False	he left them	False	True	neutral
"There was no mark on any of them , as far as I know . """	False	False	One thing only appears to be certain , and that is that Mr. James Desmond , who is the next heir , is an elderly gentleman of a very amiable disposition , so that this persecution does not arise from him .	False	False	neutral
only it happened to come alone	False	True	me to do the theorizing	False	True	neutral
someone is ill disposed towards you	False	True	The baronet 's nerves were still quivering from that cry , which recalled the dark story of his family	False	True	neutral
""" I did not know of a close intimacy . """	False	False	There was no chance of finding footsteps in the mire , for the rising mud oozed swiftly in upon them , but as we at last reached firmer ground beyond the morass we all looked eagerly for them .	False	False	neutral
"I am much mistaken if it does not bring him down . """	False	False	I was deeply ashamed to have witnessed so intimate a scene without my friend 's knowledge	False	True	neutral
""" I trust that they do not mean that I have done anything to forfeit your confidence ? """	False	False	"I do not know as I could say more than that . """	False	False	neutral
But more than that we were never destined to know , though there was much which we might surmise .	False	False	Watson here knows more about my methods than you do	False	True	neutral
It was not a brutal countenance , but it was prim , hard , and stern , with a firm-set , thin-lipped mouth , and a coldly intolerant eye .	False	False	"If I am able to support myself it is largely due to the interest which he took in my unhappy situation . """	False	False	neutral
""" Do not ask me , Sir Henrydo not ask me !"	False	False	"I do not know that Watson and I are much the wiser since we came down . """	False	False	neutral
some are much higher than others	False	True	""" I would suggest carrying this poor fellow to my house , but it would give my sister such a fright that I do not feel justified in doing it ."	False	False	neutral
He walked very slowly and circumspectly , and there was something indescribably guilty and furtive in his whole appearance .	False	False	I must allow that no man could make a more handsome apology than he has done	False	True	neutral
""" No , I must go ."	False	False	""" Because he could not find it in print ."	False	False	neutral
But first I had the unpleasant duty of breaking the news to Barrymore and his wife .	False	False	` Sir Charles had the reputation of being rich	False	True	neutral
But we have to prove all this	False	True	we determined to try again	False	True	neutral
Well , I do not know that this place contains any secret which we have not already fathomed .	False	False	Well , Sir Henry , I am of one mind with you as to the advisability of your going down to Devonshire without delay .	False	False	neutral
""" Oh Holmes , I shall never forgive myself for having left him to his fate . """	False	False	If the earth told a true story , then Stapleton never reached that island of refuge towards which he struggled through the fog upon that last night .	False	False	neutral
he had availed himself of a cab so that he could loiter behind or dash past them and so escape their notice	False	True	"You need not fear to speak the truth . """	False	False	neutral
""" Very good ; and I will ask you also to do it blindly , without always asking the reason . """	False	False	But the moor with its mysteries and its strange inhabitants remains as inscrutable as ever .	False	False	neutral
ever the brute overtook him	False	True	But it was not the sight of her body , nor yet was it that of the body of Hugo Baskerville lying near her , which raised the hair upon the heads of these three dare-devil roysterers , but it was that , standing over Hugo , and plucking at his throat , there stood a foul thing , a great , black beast , shaped like a hound , yet larger than any hound that ever mortal eye has rested upon .	False	False	neutral
you know me better	False	True	All the good work which has been done by Sir Charles will crash to the ground if there is no tenant of the Hall .	False	False	neutral
Her eyes blazed at me , and she tapped the ground impatiently with her foot .	False	False	"I have not had such a day since I had Sir John Morland for trespass because he shot in his own warren . """	False	False	neutral
she might be taken away from him	False	True	I can swear to one thing	False	True	neutral
"But that is no use to us for the moment . """	False	False	I had done	False	True	neutral
Well , Sir Henry , I am of one mind with you as to the advisability of your going down to Devonshire without delay .	False	False	He referred to her again and again on our walk home , and since then hardly a day has passed that we have not seen something of the brother and sister .	False	False	neutral
"I had no idea that you had found my occasional retreat , still less that you were inside it , until I was within twenty paces of the door . """	False	False	You are not fit for further adventures tonight .	False	False	neutral
Over the wide expanse there was no sound and no movement .	False	False	Only a few weeks ago she was cleaning out Sir Charles 's studyit had never been touched since his deathand she found the ashes of a burned letter in the back of the grate .	False	False	neutral
There is nothing more stimulating than a case where everything goes against you .	False	False	""" No , "" said he , "" I was in the box-room at the time , and my wife brought it up to me . """	False	False	neutral
only a man well established in a London practice could hold such a position	False	True	I mean to teach them in these parts that law is law , and that there is a man here who does not fear to invoke it .	False	False	neutral
It may be that you are not yourself luminous , but you are a conductor of light .	False	False	Since we have been so unfortunate as to miss him and have no notion of his errand , this accidental souvenir becomes of importance .	False	False	neutral
him not unlike some huge moth himself	False	True	"I trust , sir , that I have not inadvertently"""	False	False	neutral
""" The world is full of obvious things which nobody by any chance ever observes ."	False	False	Two in two days , and many more , perhaps , for they get in the way of going there in the dry weather and never know the difference until the mire has them in its clutches .	False	False	neutral
