sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
we wait a little	False	True	We have proof that the person who came back was the person who went out .	True	True	neutral
you ' ve said enough to make it very clear that we shall want you at the Yard	False	True	if I were your lodger you often would see me for weeks on end	True	True	neutral
My husband is as nervous over it as I am , but he is out at his work all day , while I get no rest from it .	False	False	You do object to tobacco , I take it ?	True	True	neutral
Gennaro said nothing	False	True	You have received your rent , and he is a troublesome lodger , though he is certainly an unusual one .	True	True	neutral
""" I do not see how that is to be managed , unless you break in the door ."	False	False	your British point of view may be	True	True	neutral
""" I expect , as usual , he knows a good deal that we do not . """	False	False	I do myself know where he lived , or how .	True	True	neutral
""" I do not understand how you know these things , "" she said ."	False	False	there is a guilty reason for it	True	True	neutral
Well , we ' ve lived there fifteen years	False	True	Since he can communicate with her direct , he has recourse to the agony column of a paper .	True	True	neutral
Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had never seen there before .	False	False	I do understand that	True	True	neutral
I had never seen there before	False	True	he was one of them	True	True	neutral
on earth YOU got yourself mixed up in the matter	False	True	we do seem to have much material to help us	True	True	neutral
we should find a woman , and no ordinary woman , Watson	False	True	"` ` Well , Mr. Gregson , "" said the American , looking across at the official , ` ` I do know what your British point of view may be , but I guess that in New York this lady 's husband will receive a pretty general vote of thanks . """	True	True	neutral
You do not object to tobacco , I take it ?	False	False	The man can come near the woman	True	True	neutral
She spoke in rapid and fluent but very unconventional English , which , for the sake of clearness , I will make grammatical .	False	False	you know these things	True	True	neutral
We have no excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it .	False	False	I do know what your British point of view may be	True	True	neutral
he will guide their enemies to her	False	True	you are	True	True	neutral
Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had never seen there before .	False	False	Gennaro was more happy than I was in his presence	True	True	neutral
The mysterious one could understand English , even if he could not print it .	False	False	that is to be managed	True	True	neutral
she were a Notting Hill hooligan	False	True	He told me after he had taken the rooms that he would do so and asked me to bar the door .	True	True	neutral
"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	it is ordinary love escapade	True	True	neutral
Holmes pointed with a chuckle to one of these , a row of residential flats , which projected so that they could not fail to catch the eye .	False	False	his taking the rooms	True	True	neutral
Gennaro had not yet returned when he came .	False	False	"We can hear that quick step of his pacing up and down , up and down , night , morning , and noon ; but except on that first night he had once gone out of the house . """	True	True	neutral
"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb	True	True	neutral
you break in the door	False	True	` ` But he would cease talking of ityour kindness , sir , and the way in which you brought light into the darkness .	True	True	neutral
Yet I was aware that Gennaro was no more happy than I was in his presence .	False	False	the enemy , whoever they are , are themselves aware of the substitution of the female lodger for the male	True	True	neutral
"I suppose when you doctored you found yourself studying cases without thought of a fee ? """	False	False	once within its rule escape was possible	True	True	neutral
""" But he would never cease talking of ityour kindness , sir , and the way in which you brought light into the darkness ."	False	False	he had once gone out of the house	True	True	neutral
he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food	False	True	he had given our benefactor full warning of this danger	True	True	neutral
He lay in the roadway so shaken in his wits that he never saw what became of the cab .	False	False	he was to be left entirely to himself and , upon some excuse , to be disturbed	True	True	neutral
he would wish to have known	False	True	the only time the lodger went out was immediately after his taking the rooms	True	True	neutral
""" I can not imagine . """	False	False	I did not feel stronger for having you on my side	True	True	neutral
` Every day my heart longs' Bleat , Watsonunmitigated bleat !	False	False	This person can be approached by letter without a breach of that absolute secrecy which is desired	True	True	neutral
My husband is as nervous over it as I am	False	True	There seems other way	True	True	neutral
Money 's not everything .	False	False	When we have him by the heels we can see if New York can help us to keep him .	True	True	neutral
""" If what she says is corroborated , I do not think she or her husband has much to fear ."	False	False	The attack upon Mr. Warren further shows that the enemy , whoever they are , are themselves aware of the substitution of the female lodger for the male .	True	True	neutral
I 've taken up the matter , and I wo not lose sight of it .	False	False	her presence was even known to the landlady who supplies her with food	True	True	neutral
ATTENTA gives no sense .	False	False	"But since it is safe in your hands I see object in continuing this business . """	True	True	neutral
` If not , I 'll have no more to do with you . '	False	False	I was in his presence	True	True	neutral
three folk come out since he went in	False	True	Gennaro had yet returned when he came	True	True	neutral
After all , you have nothing to complain of .	False	False	her presence was even known to the landlady who supplies her with food	True	True	neutral
He told me after he had taken the rooms that he would do so and asked me not to bar the door .	False	False	` ` I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did feel stronger for having you on my side .	True	True	neutral
they would have done	False	True	they are	True	True	neutral
` Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	it is eight o'clock	True	True	neutral
""" I do not understand that ."	False	False	I can see that you have some particular cause for uneasiness	True	True	neutral
"But what I can not make head or tail of , Mr. Holmes , is how on earth YOU got yourself mixed up in the matter . """	False	False	` ` If what she says is corroborated , I do think she or her husband has much to fear .	True	True	neutral
There , dimly outlined at the top window , I could see the shadow of a head , a woman 's head , gazing tensely , rigidly , out into the night , waiting with breathless suspense for the renewal of that interrupted message .	False	False	the enemy , whoever they are , are themselves aware of the substitution of the female lodger for the male	True	True	neutral
Well , this morning he had not gone ten paces down the road when two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb .	False	False	The man can come near the woman	True	True	neutral
YOU got yourself mixed up in the matter	False	True	Money 's everything .	True	True	neutral
That nightthe night that I read his terrorI put my arms round him and I implored him by his love for me and by all that he held dear to hold nothing from me , and to tell me why this huge man overshadowed him so .	False	False	Holmes pointed with a chuckle to one of these , a row of residential flats , which projected so that they could fail to catch the eye .	True	True	neutral
It is not an easy problem	False	True	you have some particular cause for uneasiness	True	True	neutral
"Why , bless you , Mrs. Warren , if I were your lodger you often would not see me for weeks on end . """	False	False	Jimmy will break his mother 's heart	True	True	neutral
The oaths and secrets of this brotherhood were frightful	False	True	` ` I do see how that is to be managed , unless you break in the door .	True	True	neutral
he could not print it	False	True	` ` Well , Mrs. Warren , I can see that you have some particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter .	True	True	neutral
"Also , that he was to be left entirely to himself and never , upon any excuse , to be disturbed . """	False	False	his taking the rooms	True	True	neutral
"What they would have done had it not been a mistake , we can only conjecture . """	False	False	I had seen there before	True	True	neutral
I can imagine that the word was taken out of a dictionary , which would give the noun but not the plural .	False	False	That can be all	True	True	neutral
""" Your cipher was not difficult , madam ."	False	False	you think that he has acted from motives which are criminal , and which he would wish to have known	True	True	neutral
we have him by the heels	False	True	We have excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it	True	True	neutral
I can stand	False	True	"` ` Well , Mrs. Lucca , "" said the prosaic Gregson , laying his hand upon the lady 's sleeve with as little sentiment as if she were a Notting Hill hooligan , ` ` I am very clear yet who you are or what you are ; but you ' ve said enough to make it very clear that we shall want you at the Yard . """	True	True	neutral
This much we can say : that it is no ordinary love escapade .	False	False	is of some value	True	True	neutral
When we have him by the heels we can see if New York can not help us to keep him .	False	False	he lived	True	True	neutral
on that first night he had never once gone out of the house	False	True	` Well , Mrs. Warren , I can see that you have some particular cause for uneasiness	True	True	neutral
her presence was not even known to the landlady who supplies her with food	False	True	once within its rule escape was possible	True	True	neutral
"If we wait a little , Watson , I do not doubt that the affair will grow more intelligible . """	False	False	"What I did t foresee is that we should find a woman , and ordinary woman , Watson . """	True	True	neutral
No , that seems to be the finish .	False	False	I do think she or her husband has much to fear	True	True	neutral
""" I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did not feel stronger for having you on my side ."	False	False	I was in a case yet that I did not feel stronger for having you on my side	True	True	neutral
you have any particular cause for uneasiness	False	True	there could be two people in your rooms , Mrs. Warren	True	True	neutral
I did not foresee	False	True	I see object in continuing this business	True	True	neutral
unless you break in the door	False	True	we should find a woman , and no ordinary woman	True	True	neutral
			New York can help us to keep him	True	True	neutral
			I do myself know where he lived , or how	True	True	neutral
			I were your lodger	True	True	neutral
			if he chooses to lie concealed it is direct business of yours	True	True	neutral
			I 'll swear he was one of them	True	True	neutral
			he lived	True	True	neutral
			I , who knew him so well , could read in his face some emotion which I had seen there before	True	True	neutral
			they could fail to catch the eye	True	True	neutral
			` ` I do understand that .	True	True	neutral
			That can be all , Watson ?	True	True	neutral
			would safeguard his life for the future	True	True	neutral
			you can serve him better than by telling us the whole story	True	True	neutral
			To hear his quick step moving here and moving there from early morning to late at night , and yet to catch so much as a glimpse of himit 's more than I can stand .	True	True	neutral
			It is an easy problem	True	True	neutral
			Gennaro was more happy than I was in his presence	True	True	neutral
			I do understand how you know these things	True	True	neutral
			your British point of view may be	True	True	neutral
			I did not feel stronger for having you on my side	True	True	neutral
			I wo lose sight of it	True	True	neutral
			` ` Education ends , Watson .	True	True	neutral
			ATTENTA gives sense .	True	True	neutral
			I do see how that is to be managed	True	True	neutral
			you are	True	True	neutral
			I am very clear yet who you are or what you are	True	True	neutral
			` ` Well , we do seem to have much material to help us .	True	True	neutral
			she does interest me	True	True	neutral
			the lodger went out	True	True	neutral
			he was , upon some excuse , to be disturbed	True	True	neutral
			"` ` He gave name ? """	True	True	neutral
			"` ` How you got on to it I can imagine . """	True	True	neutral
			you know these things	True	True	neutral
			"But if you think that he has acted from motives which are criminal , and which he would wish to have known , then you can serve him better than by telling us the whole story . """	True	True	neutral
			I was never in a case yet that I did feel stronger for having you on my side	True	True	neutral
			"I suppose there could be two people in your rooms , Mrs. Warren ? """	True	True	neutral
			` ` Your cipher was difficult , madam .	True	True	neutral
			"` ` I can imagine . """	True	True	neutral
			` ` Well , apart from this cigarette end , was it suggestive that the only time the lodger went out was immediately after his taking the rooms ?	True	True	neutral
			My darling made use of the few clear days which our start had given us in arranging for a refuge for me in such a fashion that possible danger could reach me .	True	True	neutral
			I do doubt that the affair will grow more intelligible	True	True	neutral
			` ` Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , do I understand why I , whose time is of some value , should interfere in the matter .	True	True	neutral
			you brought light into the darkness	True	True	neutral
			he came	True	True	neutral
			he can slip us	True	True	neutral
			he solved it in an original fashion , and so effectively that her presence was even known to the landlady who supplies her with food	True	True	neutral
			the person who came back was the person who went out	True	True	neutral
			we should find a woman , and ordinary woman , Watson	True	True	neutral
			he is a troublesome lodger	True	True	neutral
			your new lodger remains in his rooms and you can see him	True	True	neutral
			he had given our benefactor full warning of this danger	True	True	neutral
			she or her husband has much to fear	True	True	neutral
			me to bar the door	True	True	neutral
			I can imagine	True	True	neutral
			I ' ve taken up the matter , and I wo lose sight of it .	True	True	neutral
			it is ordinary love escapade	True	True	neutral
			Gennaro had yet returned when he came .	True	True	neutral
			we have some reason to think that there is a guilty reason for it	True	True	neutral
			"` ` I do understand how you know these things , "" she said ."	True	True	neutral
			"What they would have done had it been a mistake , we can only conjecture . """	True	True	neutral
			the only time the lodger went out was immediately after his taking the rooms	True	True	neutral
			the affair will grow more intelligible	True	True	neutral
			"There 's three folk come out since he went in , but I 'll swear he was one of them . """	True	True	neutral
			Mr. Gregson and I ran him to ground in that big tenement house , and there 's only one door , so he can slip us .	True	True	neutral
			We have excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it .	True	True	neutral
			I , whose time is of some value , should interfere in the matter	True	True	neutral
			` Surely Jimmy will break his mother 's heart 'that appears to be irrelevant .	True	True	neutral
			Your cipher was difficult	True	True	neutral
			he saw what became of the cab	True	True	neutral
			Education ends	True	True	neutral
			The oaths and secrets of this brotherhood were frightful , but once within its rule escape was possible .	True	True	neutral
			he can communicate with her direct	True	True	neutral
There seems other way	True	True	you think that he has acted from motives which are not criminal , and which he would wish to have known	False	True	neutral
New York can help us to keep him	True	True	""" No ; he is clean dazed ."	False	False	neutral
there 's only one door , so he can slip us	True	True	we have him by the heels	False	True	neutral
I was never in a case yet that I did feel stronger for having you on my side	True	True	I had never seen there before	False	True	neutral
he chooses to lie concealed	True	True	""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	neutral
he is a troublesome lodger , though he is certainly an unusual one	True	True	""" I can not imagine . """	False	False	neutral
I can imagine that the word was taken out of a dictionary , which would give the noun but the plural .	True	True	` If not , I 'll have no more to do with you . '	False	False	neutral
he saw what became of the cab	True	True	""" If what she says is corroborated , I do not think she or her husband has much to fear ."	False	False	neutral
he can slip us	True	True	I can stand	False	True	neutral
I can make head or tail of	True	True	He pays you well	False	True	neutral
` ` Your cipher was difficult , madam .	True	True	"But what I can not make head or tail of , Mr. Holmes , is how on earth YOU got yourself mixed up in the matter . """	False	False	neutral
you have some particular cause for uneasiness	True	True	""" But he would never cease talking of ityour kindness , sir , and the way in which you brought light into the darkness ."	False	False	neutral
"` ` But we have warrant for his arrest . """	True	True	fortunately we need concern ourselves with the one paper only	False	True	neutral
the enemy , whoever they are , are themselves aware of the substitution of the female lodger for the male	True	True	And then , gradually , I understood that it was more than dislike .	False	False	neutral
the person who came back was the person who went out	True	True	he went in	False	True	neutral
your British point of view may be	True	True	On the deal boards of the carpetless floor there was outlined a fresh track of blood .	False	False	neutral
` ` I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did feel stronger for having you on my side .	True	True	""" Well , apart from this cigarette-end , was it not suggestive that the only time the lodger went out was immediately after his taking the rooms ?"	False	False	neutral
By midday my husband and I were on our way to London , but before he had given our benefactor full warning of this danger , and had also left such information for the police as would safeguard his life for the future .	True	True	""" No , sir ; he looks after himself entirely . """	False	False	neutral
The man can come near the woman	True	True	I can imagine that the word was taken out of a dictionary , which would give the noun but not the plural .	False	False	neutral
we have warrant for his arrest	True	True	It is not an easy problem	False	True	neutral
the only time the lodger went out was immediately after his taking the rooms	True	True	We KNOW he is at the bottom of fifty murders , and yet we have nothing positive we can take him on .	False	False	neutral
he has acted from motives which are criminal , and which he would wish to have known	True	True	Money 's not everything .	False	False	neutral
he can communicate with her direct	True	True	We have no excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it .	False	False	neutral
her presence was even known to the landlady who supplies her with food	True	True	""" Well , Mr. Gregson , "" said the American , looking across at the official , "" I do not know what your British point of view may be , but I guess that in New York this lady 's husband will receive a pretty general vote of thanks . """	False	False	neutral
It is an easy problem	True	True	three words AT , TEN , TA , unless T. A. are a person 's initials	False	True	neutral
you think that he has acted from motives which are criminal , and which he would wish to have known	True	True	Do nothing rash .	False	False	neutral
We have excuse for an intrusion upon his privacy until we have some reason to think that there is a guilty reason for it	True	True	""" I do not understand that ."	False	False	neutral
This person can be approached by letter without a breach of that absolute secrecy which is desired	True	True	This much we can say : that it is no ordinary love escapade .	False	False	neutral
Your cipher was difficult	True	True	You have received your rent	False	True	neutral
"` ` He gave name ? """	True	True	""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	neutral
Jimmy will break his mother 's heart	True	True	Well , this morning he had not gone ten paces down the road when two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb .	False	False	neutral
there can be judge in the world who would punish my husband for having killed him	True	True	you break in the door	False	True	neutral
Gennaro was more happy than I was in his presence	True	True	He was a devil and a monster	False	True	neutral
It is an easy problem , but he solved it in an original fashion , and so effectively that her presence was even known to the landlady who supplies her with food .	True	True	` Every day my heart longs' Bleat , Watsonunmitigated bleat !	False	False	neutral
I did feel stronger for having you on my side	True	True	The mysterious one could understand English , even if he could not print it .	False	False	neutral
Our official detectives may blunder in the matter of intelligence , but in that of courage .	True	True	""" Not a doubt of it ."	False	False	neutral
I do doubt that the affair will grow more intelligible	True	True	You do not object to tobacco , I take it ?	False	False	neutral
I am very clear yet who you are or what you are	True	True	she says is corroborated	False	True	neutral
"` ` I do understand how you know these things , "" she said ."	True	True	he is certainly an unusual one	False	True	neutral
you are or what you are	True	True	we shall want you at the Yard	False	True	neutral
I , who knew him so well , could read in his face some emotion which I had seen there before	True	True	I understand	False	True	neutral
You do object to tobacco	True	True	He told me after he had taken the rooms that he would do so and asked me not to bar the door .	False	False	neutral
"What I did foresee is that we should find a woman , and no ordinary woman , Watson . """	True	True	The attack upon Mr. Warren further shows that the enemy , whoever they are , are themselves not aware of the substitution of the female lodger for the male .	False	False	neutral
the only time the lodger went out was immediately after his taking the rooms	True	True	""" But we have no warrant for his arrest . """	False	False	neutral
there could be two people in your rooms	True	True	we ' ve lived there fifteen years	False	True	neutral
You are uneasy , as I understand , because your new lodger remains in his rooms and you can see him .	True	True	ATTENTA gives no sense .	False	False	neutral
you can see him	True	True	is of some value	False	True	neutral
you are	True	True	""" I do not understand how you know these things , "" she said ."	False	False	neutral
Well , Mrs. Warren , I can see that you have some particular cause for uneasiness	True	True	The oaths and secrets of this brotherhood were frightful , but once within its rule no escape was possible .	False	False	neutral
it is eight o'clock	True	True	I am	False	True	neutral
once within its rule escape was possible	True	True	To hear his quick step moving here and moving there from early morning to late at night , and yet never to catch so much as a glimpse of himit 's more than I can stand .	False	False	neutral
ATTENTA gives sense	True	True	No , that seems to be the finish .	False	False	neutral
once within its rule escape was possible	True	True	I did not foresee	False	True	neutral
his taking the rooms	True	True	` Surely Jimmy will not break his mother 's heart 'that appears to be irrelevant .	False	False	neutral
two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb	True	True	That was in yesterday 's paper , and there is nothing in to-day 's .	False	False	neutral
I wo lose sight of it	True	True	There 's three folk come out since he went in	False	True	neutral
"But if you think that he has acted from motives which are criminal , and which he would wish to have known , then you can serve him better than by telling us the whole story . """	True	True	""" No , no ; the end is matted ."	False	False	neutral
The man can come near the woman	True	True	Gennaro had not yet returned when he came .	False	False	neutral
he solved it in an original fashion , and so effectively that her presence was even known to the landlady who supplies her with food	True	True	At first I thought that it was dislike .	False	False	neutral
the word was taken out of a dictionary , which would give the noun but the plural	True	True	her presence was not even known to the landlady who supplies her with food	False	True	neutral
"` ` How you got on to it I can imagine . """	True	True	Yet I was aware that Gennaro was no more happy than I was in his presence .	False	False	neutral
the lodger went out	True	True	""" He gave no name ? """	False	False	neutral
I do see how that is to be managed	True	True	You are uneasy , as I understand , because your new lodger remains in his rooms and you can not see him .	False	False	neutral
you can serve him better than by telling us the whole story	True	True	Our official detectives may blunder in the matter of intelligence , but never in that of courage .	False	False	neutral
"Also , that he was to be left entirely to himself and , upon some excuse , to be disturbed . """	True	True	You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	neutral
Well , this morning he had gone ten paces down the road when two men came up behind him , threw a coat over his head , and bundled him into a cab that was beside the curb .	True	True	This person is alone and can not be approached by letter without a breach of that absolute secrecy which is desired .	False	False	neutral
I am very clear yet who you are or what you are	True	True	"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	neutral
we do seem to have much material to help us	True	True	"We can hear that quick step of his pacing up and down , up and down , night , morning , and noon ; but except on that first night he had never once gone out of the house . """	False	False	neutral
` Well , Mrs. Warren , I can see that you have some particular cause for uneasiness	True	True	"There 's three folk come out since he went in , but I 'll swear he was not one of them . """	False	False	neutral
I get rest from it	True	True	he will guide their enemies to her	False	True	neutral
there can be judge in the world who would punish my husband for having killed him	True	True	There , dimly outlined at the top window , I could see the shadow of a head , a woman 's head , gazing tensely , rigidly , out into the night , waiting with breathless suspense for the renewal of that interrupted message .	False	False	neutral
he can communicate with her direct	True	True	I take it	False	True	neutral
he had given our benefactor full warning of this danger	True	True	It is not an easy problem , but he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food .	False	False	neutral
"` ` He was a devil and a monster , and there can be judge in the world who would punish my husband for having killed him . """	True	True	"Why , bless you , Mrs. Warren , if I were your lodger you often would not see me for weeks on end . """	False	False	neutral
he chooses to lie concealed	True	True	This person is alone and can not be approached by letter without a breach of that absolute secrecy which is desired .	False	False	neutral
would safeguard his life for the future	True	True	""" Your cipher was not difficult , madam ."	False	False	neutral
Education ends	True	True	what she says is corroborated	False	True	neutral
I do understand how you know these things	True	True	Since he can not communicate with her direct , he has recourse to the agony column of a paper .	False	False	neutral
I do myself know where he lived , or how .	True	True	""" He was a devil and a monster , and there can be no judge in the world who would punish my husband for having killed him . """	False	False	neutral
we should find ordinary woman	True	True	he has acted from motives which are not criminal , and which he would wish to have known	False	True	neutral
the affair will grow more intelligible	True	True	""" Well , Mrs. Lucca , "" said the prosaic Gregson , laying his hand upon the lady 's sleeve with as little sentiment as if she were a Notting Hill hooligan , "" I am not very clear yet who you are or what you are ; but you 've said enough to make it very clear that we shall want you at the Yard . """	False	False	neutral
"If we wait a little , Watson , I do doubt that the affair will grow more intelligible . """	True	True	we should find a woman , and no ordinary woman , Watson	False	True	neutral
such happenings came before	True	True	I did not foresee	False	True	neutral
he was one of them	True	True	"What I did not foresee is that we should find a woman , and no ordinary woman , Watson . """	False	False	neutral
Money 's everything .	True	True	he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food	False	True	neutral
she or her husband has much to fear	True	True	""" No , no ; the end is matted ."	False	False	neutral
he saw what became of the cab	True	True	""" I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did not feel stronger for having you on my side ."	False	False	neutral
I see object in continuing this business	True	True	"I suppose when you doctored you found yourself studying cases without thought of a fee ? """	False	False	neutral
Gennaro was more happy than I was in his presence	True	True	"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	neutral
we should find a woman , and ordinary woman , Watson	True	True	""" I 'll do you this justice , Mr. Holmes , that I was never in a case yet that I did not feel stronger for having you on my side ."	False	False	neutral
I , whose time is of some value , should interfere in the matter	True	True	"But since it is safe in your hands I see no object in continuing this business . """	False	False	neutral
That can be all	True	True	three folk come out since he went in	False	True	neutral
Our official detectives may blunder in that of courage	True	True	you have any particular cause for uneasiness	False	True	neutral
there could be two people in your rooms , Mrs. Warren	True	True	he would wish to have known	False	True	neutral
I were your lodger	True	True	My husband is as nervous over it as I am , but he is out at his work all day , while I get no rest from it .	False	False	neutral
You have received your rent , and he is a troublesome lodger , though he is certainly an unusual one .	True	True	It is not an easy problem , but he solved it in an original fashion , and so effectively that her presence was not even known to the landlady who supplies her with food .	False	False	neutral
` ` Well , Mrs. Warren , I can see that you have some particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter .	True	True	on that first night he had never once gone out of the house	False	True	neutral
if he chooses to lie concealed it is direct business of yours	True	True	"If we wait a little , Watson , I do not doubt that the affair will grow more intelligible . """	False	False	neutral
I can sleep for fright	True	True	He struck Gennaro senseless and fled from the house which he was never more to enter .	False	False	neutral
I do myself know where he lived , or how	True	True	The man can not come near the woman , or he will guide their enemies to her .	False	False	neutral
you are	True	True	I can not sleep for fright .	False	False	neutral
if I were your lodger you often would see me for weeks on end	True	True	I guess that in New York this lady 's husband will receive a pretty general vote of thanks	False	True	neutral
there is a guilty reason for it	True	True	""" Education never ends , Watson ."	False	False	neutral
I was in his presence	True	True	I , whose time is of some value , should interfere in the matter	False	True	neutral
"But since it is safe in your hands I see object in continuing this business . """	True	True	Holmes pointed with a chuckle to one of these , a row of residential flats , which projected so that they could not fail to catch the eye .	False	False	neutral
he came	True	True	My husband is as nervous over it as I am	False	True	neutral
that is to be managed	True	True	he would wish to have known	False	True	neutral
us to keep him	True	True	she were a Notting Hill hooligan	False	True	neutral
It is an easy problem , but he solved it in an original fashion , and so effectively that her presence was even known to the landlady who supplies her with food .	True	True	it very clear that we shall want you at the Yard	False	True	neutral
When we have him by the heels we can see if New York can help us to keep him .	True	True	Mr. Gregson and I ran him to ground in that big tenement house	False	True	neutral
The mysterious one could print it	True	True	""" I expect , as usual , he knows a good deal that we do not . """	False	False	neutral
he had given our benefactor full warning of this danger	True	True	Gennaro said nothing	False	True	neutral
he can slip us	True	True	""" And has had no letters or callers ? """	False	False	neutral
The attack upon Mr. Warren further shows that the enemy , whoever they are , are themselves aware of the substitution of the female lodger for the male .	True	True	"Also , that he was to be left entirely to himself and never , upon any excuse , to be disturbed . """	False	False	neutral
they could fail to catch the eye	True	True	` Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	neutral
He lay in the roadway so shaken in his wits that he saw what became of the cab .	True	True	I 've taken up the matter , and I wo not lose sight of it .	False	False	neutral
There seems other way	True	True	We have no proof that the person who came back was the person who went out .	False	False	neutral
I had seen there before	True	True	unless you break in the door	False	True	neutral
I do know what your British point of view may be	True	True	Gennaro said nothing , but I , who knew him so well , could read in his face some emotion which I had never seen there before .	False	False	neutral
Holmes pointed with a chuckle to one of these , a row of residential flats , which projected so that they could fail to catch the eye .	True	True	By midday my husband and I were on our way to London , but not before he had given our benefactor full warning of this danger , and had also left such information for the police as would safeguard his life for the future .	False	False	neutral
the affair will grow more intelligible	True	True	` Surely Jimmy will not break his mother 's heart 'that appears to be irrelevant .	False	False	neutral
ATTENTA gives sense .	True	True	You have received your rent , and he is not a troublesome lodger , though he is certainly an unusual one .	False	False	neutral
That can be all , Watson ?	True	True	After all , you have nothing to complain of .	False	False	neutral
we have some reason to think that there is a guilty reason for it	True	True	""" I do not see how that is to be managed , unless you break in the door ."	False	False	neutral
` ` I do understand that .	True	True	"What they would have done had it not been a mistake , we can only conjecture . """	False	False	neutral
her presence was even known to the landlady who supplies her with food	True	True	` If the lady who fainted on Brixton bus 'she does not interest me .	False	False	neutral
is of some value	True	True	"But if you think that he has acted from motives which are not criminal , and which he would wish to have known , then you can not serve him better than by telling us the whole story . """	False	False	neutral
he was , upon some excuse , to be disturbed	True	True	it is safe in your hands	False	True	neutral
you can see him	True	True	He pays you well , and if he chooses to lie concealed it is no direct business of yours .	False	False	neutral
` Surely Jimmy will break his mother 's heart 'that appears to be irrelevant .	True	True	on earth YOU got yourself mixed up in the matter	False	True	neutral
it is ordinary love escapade	True	True	The words are written with a broad-pointed , violet-tinted pencil of a not unusual pattern .	False	False	neutral
I can sleep for fright .	True	True	he could not print it	False	True	neutral
he was one of them	True	True	""" Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness , nor do I understand why I , whose time is of some value , should interfere in the matter ."	False	False	neutral
the person who came back was the person who went out	True	True	That can not be all , Watson ?	False	False	neutral
I can imagine	True	True	"I suppose there could not be two people in your rooms , Mrs. Warren ? """	False	False	neutral
"But if you think that he has acted from motives which are criminal , and which he would wish to have known , then you can serve him better than by telling us the whole story . """	True	True	She spoke in rapid and fluent but very unconventional English , which , for the sake of clearness , I will make grammatical .	False	False	neutral
the lodger went out	True	True	There seems no other way , and fortunately we need concern ourselves with the one paper only .	False	False	neutral
"` ` And has had letters or callers ? """	True	True	I do not myself know where he lived , or how .	False	False	neutral
I 'll swear he was one of them	True	True	Mr. Gregson and I ran him to ground in that big tenement house , and there 's only one door , so he can not slip us .	False	False	neutral
my husband and I were on our way to London before he had given our benefactor full warning of this danger , and had also left such information for the police as would safeguard his life for the future	True	True	He lay in the roadway so shaken in his wits that he never saw what became of the cab .	False	False	neutral
I ' ve taken up the matter , and I wo lose sight of it .	True	True	""" Dear me , Watson , "" said Homes , staring with great curiosity at the slips of foolscap which the landlady had handed to him , "" this is certainly a little unusual ."	False	False	neutral
he is out at his work all day , while I get rest from it	True	True	The oaths and secrets of this brotherhood were frightful	False	True	neutral
` ` But he would cease talking of ityour kindness , sir , and the way in which you brought light into the darkness .	True	True	Well , we ' ve lived there fifteen years	False	True	neutral
"` ` Well , Mr. Gregson , "" said the American , looking across at the official , ` ` I do know what your British point of view may be , but I guess that in New York this lady 's husband will receive a pretty general vote of thanks . """	True	True	Well , Mrs. Warren , I can not see that you have any particular cause for uneasiness	False	True	neutral
it is ordinary love escapade	True	True	""" How you got on to it I can not imagine . """	False	False	neutral
This person is alone and can be approached by letter without a breach of that absolute secrecy which is desired .	True	True	""" Well , we do not seem to have much material to help us ."	False	False	neutral
